cell_line,treatment,replicate,Assay,time,Ct,Norm2ref
G,Control,2,PTEN,24.0,25.29641,0.0570353799452
G,Control,2,PTEN,48.0,24.89157,0.0712194878948
G,Control,2,PTEN,72.0,25.16281,0.0702299124461
G,Control,2,PTEN,96.0,25.16665,0.0864823973209
G,Control,2,RARA,0.5,27.88151,0.00907843993059
G,Control,2,RARA,1.0,28.20546,0.00750281304055
G,Control,2,RARA,2.0,28.65078,0.00607078420648
G,Control,2,RARA,3.0,28.61194,0.00506212752741
G,Control,2,RARA,4.0,28.15009,0.00798408995652
G,Control,2,RARA,8.0,28.01463,0.0103945103117
G,Control,2,RARA,12.0,27.95024,0.00842584600314
G,Control,2,RARA,24.0,28.45795,0.00637420411691
G,Control,2,RARA,48.0,27.8679,0.00904970118956
G,Control,2,RARA,72.0,28.16608,0.00875886377544
G,Control,2,RARA,96.0,27.9153,0.0128677205979
G,Control,2,RARG,0.5,25.45322,0.048865163079
G,Control,2,RARG,1.0,26.10369,0.032204750476
G,Control,2,RARG,2.0,25.99719,0.0381992628157
G,Control,2,RARG,3.0,25.37383,0.047764069452
G,Control,2,RARG,4.0,25.49707,0.0502185328584
G,Control,2,RARG,8.0,25.68145,0.0523794820585
G,Control,2,RARG,12.0,25.52779,0.0451693280959
G,Control,2,RARG,24.0,25.90475,0.0374124157124
G,Control,2,RARG,48.0,25.34023,0.052184163797
G,Control,2,RARG,72.0,25.5254,0.0546225110075
G,Control,2,RARG,96.0,25.45128,0.0709979080161
G,Control,2,RHOB,0.5,24.19575,0.116824933138
G,Control,2,RHOB,1.0,24.89717,0.0743222157919
G,Control,2,RHOB,2.0,24.88287,0.08269870837
G,Control,2,RHOB,3.0,24.15875,0.110886033417
G,Control,2,RHOB,4.0,24.55831,0.0962628996222
G,Control,2,RHOB,8.0,24.12001,0.154597147399
G,Control,2,RHOB,12.0,23.99052,0.13110160599
G,Control,2,RHOB,24.0,24.56599,0.0946286552393
G,Control,2,RHOB,48.0,24.38866,0.100922927949
G,Control,2,RHOB,72.0,24.27656,0.129810541226
G,Control,2,RHOB,96.0,24.14233,0.175905235266
G,Control,2,SERPINE1,0.5,22.89264,0.288277494473
G,Control,2,SERPINE1,1.0,22.90693,0.295284457044
G,Control,2,SERPINE1,2.0,23.15461,0.274003952077
G,Control,2,SERPINE1,3.0,23.26476,0.206060454842
G,Control,2,SERPINE1,4.0,23.43802,0.209266558979
G,Control,2,SERPINE1,8.0,23.98801,0.169409373179
G,Control,2,SERPINE1,12.0,23.87862,0.141675015337
G,Control,2,SERPINE1,24.0,24.45356,0.102298077213
G,Control,2,SERPINE1,48.0,24.94196,0.0687748964329
G,Control,2,SERPINE1,72.0,25.36614,0.0609977334712
G,Control,2,SERPINE1,96.0,25.65779,0.0615289987327
G,Control,2,SERPINE2,0.5,21.41615,0.802192351869
G,Control,2,SERPINE2,1.0,21.43629,0.81836555254
G,Control,2,SERPINE2,2.0,21.51531,0.853562445011
G,Control,2,SERPINE2,3.0,21.28838,0.810857087176
G,Control,2,SERPINE2,4.0,21.5294,0.785690864503
G,Control,2,SERPINE2,8.0,21.61649,0.876669890581
G,Control,2,SERPINE2,12.0,21.55073,0.71130847784
G,Control,2,SERPINE2,24.0,22.0111,0.55605940932
G,Control,2,SERPINE2,48.0,22.2996,0.429397552215
G,Control,2,SERPINE2,72.0,22.79632,0.362165103483
G,Control,2,SERPINE2,96.0,23.35975,0.302592959563
G,Control,2,SKI,0.5,24.3643,0.103943404028
G,Control,2,SKI,1.0,24.52363,0.0962864984627
G,Control,2,SKI,2.0,24.5554,0.103771243094
G,Control,2,SKI,3.0,24.50166,0.0874280219198
G,Control,2,SKI,4.0,24.51346,0.0993024891082
G,Control,2,SKI,8.0,24.42977,0.124725261934
G,Control,2,SKI,12.0,24.1767,0.115229120534
G,Control,2,SKI,24.0,25.01099,0.0695127260434
G,Control,2,SKI,48.0,24.15802,0.118418457536
G,Control,2,SKI,72.0,24.80315,0.0901136488269
G,Control,2,SKI,96.0,24.5304,0.13441819356
G,Control,2,SKIL,0.5,26.71403,0.0203919014524
G,Control,2,SKIL,1.0,26.7693,0.0203025862036
G,Control,2,SKIL,2.0,26.36019,0.029701685376
G,Control,2,SKIL,3.0,26.40692,0.0233405047123
G,Control,2,SKIL,4.0,26.7672,0.0208217291183
G,Control,2,SKIL,8.0,26.9864,0.0211998167465
G,Control,2,SKIL,12.0,26.06617,0.0311010535705
G,Control,2,SKIL,24.0,26.57721,0.0234738929948
G,Control,2,SKIL,48.0,26.66482,0.020835187194
G,Control,2,SKIL,72.0,26.46803,0.0284191939582
G,Control,2,SKIL,96.0,26.80544,0.0277717197022
G,Control,2,SMAD3,0.5,24.54122,0.0919472423452
G,Control,2,SMAD3,1.0,24.58214,0.092459625168
G,Control,2,SMAD3,2.0,24.41526,0.114357160396
G,Control,2,SMAD3,3.0,24.17648,0.109531639024
G,Control,2,SMAD3,4.0,24.61058,0.092837642052
G,Control,2,SMAD3,8.0,24.53037,0.116324396245
G,Control,2,SMAD3,12.0,24.18103,0.114883798701
G,Control,2,SMAD3,24.0,24.37306,0.108168394942
G,Control,2,SMAD3,48.0,24.29315,0.107830400077
G,Control,2,SMAD3,72.0,24.75057,0.0934584840853
G,Control,2,SMAD3,96.0,24.57588,0.130246844507
G,Control,2,SMAD7,0.5,29.1552,0.00375484772438
G,Control,2,SMAD7,1.0,28.05152,0.00834765865771
G,Control,2,SMAD7,2.0,28.997,0.00477553673902
G,Control,2,SMAD7,3.0,28.15907,0.00692884005218
G,Control,2,SMAD7,4.0,28.46819,0.00640424266992
G,Control,2,SMAD7,8.0,28.76341,0.00618584159104
G,Control,2,SMAD7,12.0,28.34469,0.00641020967899
G,Control,2,SMAD7,24.0,28.48101,0.00627312894752
G,Control,2,SMAD7,48.0,28.91934,0.00436635719612
G,Control,2,SMAD7,72.0,28.44766,0.00720582558166
G,Control,2,SMAD7,96.0,27.96564,0.0124264699042
G,Control,2,SPARC,0.5,22.37156,0.413686595551
G,Control,2,SPARC,1.0,22.54882,0.378479567933
G,Control,2,SPARC,2.0,22.25374,0.511617886243
G,Control,2,SPARC,3.0,22.31135,0.399024592073
G,Control,2,SPARC,4.0,22.46031,0.412116374174
G,Control,2,SPARC,8.0,22.56373,0.454661769441
G,Control,2,SPARC,12.0,22.4961,0.369379898765
G,Control,2,SPARC,24.0,22.3518,0.439096802421
G,Control,2,SPARC,48.0,22.20508,0.458472107891
G,Control,2,SPARC,72.0,22.42929,0.467082548065
G,Control,2,SPARC,96.0,22.50184,0.54842275062
G,Control,2,TGFB1,0.5,25.77399,0.0391235234955
G,Control,2,TGFB1,1.0,26.13047,0.0316124645462
G,Control,2,TGFB1,2.0,25.43662,0.056338251795
G,Control,2,TGFB1,3.0,25.63431,0.0398739286943
G,Control,2,TGFB1,4.0,25.63091,0.0457692890007
G,Control,2,TGFB1,8.0,25.94244,0.0437114669037
G,Control,2,TGFB1,12.0,25.29622,0.053033848845
G,Control,2,TGFB1,24.0,25.70654,0.0429222922101
G,Control,2,TGFB1,48.0,25.61422,0.043157822069
G,Control,2,TGFB1,72.0,25.90032,0.042122049571
G,Control,2,TGFB1,96.0,26.27604,0.0400837230691
G,Control,2,TGFBR1,0.5,26.01346,0.0331398324011
G,Control,2,TGFBR1,1.0,25.758,0.0409244637866
G,Control,2,TGFBR1,2.0,26.09634,0.0356621775381
G,Control,2,TGFBR1,3.0,25.4381,0.0456829481496
G,Control,2,TGFBR1,4.0,25.82543,0.0399961152563
G,Control,2,TGFBR1,8.0,26.02169,0.0413750711843
G,Control,2,TGFBR1,12.0,25.39903,0.0493860455486
G,Control,2,TGFBR1,24.0,25.68114,0.0436846709459
G,Control,2,TGFBR1,48.0,25.91977,0.0349204478634
G,Control,2,TGFBR1,72.0,25.55953,0.0533454652441
G,Control,2,TGFBR1,96.0,26.39709,0.036857711985
G,Control,2,TGFBR2,0.5,23.41778,0.200321630693
G,Control,2,TGFBR2,1.0,23.32655,0.220761014268
G,Control,2,TGFBR2,2.0,23.32149,0.244073675487
G,Control,2,TGFBR2,3.0,23.32128,0.198143777704
G,Control,2,TGFBR2,4.0,23.26967,0.235168003915
G,Control,2,TGFBR2,8.0,23.66637,0.211719433542
G,Control,2,TGFBR2,12.0,23.41315,0.195620200821
G,Control,2,TGFBR2,24.0,23.71698,0.170451232167
G,Control,2,TGFBR2,48.0,23.18297,0.2327762659
G,Control,2,TGFBR2,72.0,23.86844,0.172252812814
G,Control,2,TGFBR2,96.0,23.6206,0.252542889211
G,Control,2,THBS1,0.5,20.6078,1.40480522568
G,Control,2,THBS1,1.0,20.49009,1.5768192827
G,Control,2,THBS1,2.0,20.57702,1.63564380616
G,Control,2,THBS1,3.0,20.5757,1.32886962416
G,Control,2,THBS1,4.0,20.79146,1.31036950765
G,Control,2,THBS1,8.0,20.84758,1.49382961435
G,Control,2,THBS1,12.0,20.29646,1.6968008677
G,Control,2,THBS1,24.0,20.71065,1.36960600627
G,Control,2,THBS1,48.0,20.80737,1.20799616304
G,Control,2,THBS1,72.0,21.15522,1.12960583564
G,Control,2,THBS1,96.0,21.74045,0.929644043618
G,Control,2,THBS2,0.5,22.96408,0.274350120889
G,Control,2,THBS2,1.0,23.21604,0.238335758125
G,Control,2,THBS2,2.0,23.34358,0.240364977366
G,Control,2,THBS2,3.0,23.26353,0.206236210928
G,Control,2,THBS2,4.0,23.29495,0.231083105125
G,Control,2,THBS2,8.0,23.42671,0.249980177514
G,Control,2,THBS2,12.0,22.8549,0.288047224887
G,Control,2,THBS2,24.0,22.80514,0.320694370445
G,Control,2,THBS2,48.0,22.40535,0.399048462976
G,Control,2,THBS2,72.0,22.79136,0.363412373571
G,Control,2,THBS2,96.0,22.76638,0.456542263401
G,Control,2,TIMP1,0.5,18.28823,7.01255468741
G,Control,2,TIMP1,1.0,18.32088,7.0921710123
G,Control,2,TIMP1,2.0,18.35142,7.64999395113
G,Control,2,TIMP1,3.0,18.14407,7.16928660807
G,Control,2,TIMP1,4.0,18.27436,7.50095190034
G,Control,2,TIMP1,8.0,18.64058,6.8972229604
G,Control,2,TIMP1,12.0,18.42289,6.21772695552
G,Control,2,TIMP1,24.0,18.64616,5.72887132342
G,Control,2,TIMP1,48.0,18.44388,6.21651433269
G,Control,2,TIMP1,72.0,19.09608,4.70749462255
G,Control,2,TIMP1,96.0,19.49684,4.4026138919
G,Control,2,TIMP3,0.5,21.58807,0.71207451089
G,Control,2,TIMP3,1.0,22.03354,0.540950062643
G,Control,2,TIMP3,2.0,21.55121,0.832584500856
G,Control,2,TIMP3,3.0,21.54882,0.67693047292
G,Control,2,TIMP3,4.0,21.58391,0.756558575691
G,Control,2,TIMP3,8.0,22.13279,0.612934834641
G,Control,2,TIMP3,12.0,21.84932,0.578326960198
G,Control,2,TIMP3,24.0,22.31999,0.448885977232
G,Control,2,TIMP3,48.0,21.6151,0.690104082241
G,Control,2,TIMP3,72.0,21.98079,0.637390511096
G,Control,2,TIMP3,96.0,21.81293,0.884093173027
G,Control,2,TP53BP1,0.5,24.93178,0.0701404315195
G,Control,2,TP53BP1,1.0,25.58638,0.0460941452086
G,Control,2,TP53BP1,2.0,25.27643,0.0629542945186
G,Control,2,TP53BP1,3.0,25.04431,0.0600201014737
G,Control,2,TP53BP1,4.0,25.13477,0.064554599044
G,Control,2,TP53BP1,8.0,25.69761,0.0517960396878
G,Control,2,TP53BP1,12.0,24.90131,0.0697321253325
G,Control,2,TP53BP1,24.0,25.17204,0.0621703682114
G,Control,2,TP53BP1,48.0,25.06371,0.0632090907439
G,Control,2,TP53BP1,72.0,24.62246,0.102137138209
G,Control,2,TP53BP1,96.0,25.06017,0.0931067985546
G,Control,2,VCAN,0.5,24.06587,0.127830155428
G,Control,2,VCAN,1.0,24.56923,0.0932907158812
G,Control,2,VCAN,2.0,24.41918,0.114046858088
G,Control,2,VCAN,3.0,24.23783,0.104971498332
G,Control,2,VCAN,4.0,24.61486,0.0925626315451
G,Control,2,VCAN,8.0,24.43642,0.124151672701
G,Control,2,VCAN,12.0,24.4099,0.0980306883642
G,Control,2,VCAN,24.0,24.21549,0.120651765655
G,Control,2,VCAN,48.0,24.32747,0.105295513554
G,Control,2,VCAN,72.0,24.26079,0.131237274858
G,Control,2,VCAN,96.0,24.36011,0.151258731029
G,Control,2,VEGFA,0.5,27.17385,0.0148264818766
G,Control,2,VEGFA,1.0,27.00879,0.0171971979189
G,Control,2,VEGFA,2.0,26.94045,0.0198657711466
G,Control,2,VEGFA,3.0,26.79788,0.0177999817009
G,Control,2,VEGFA,4.0,26.95895,0.0182303199394
G,Control,2,VEGFA,8.0,26.41866,0.0314223655459
G,Control,2,VEGFA,12.0,27.00724,0.0161988731029
G,Control,2,VEGFA,24.0,26.66041,0.0221584523976
G,Control,2,VEGFA,48.0,26.43889,0.0243673955782
G,Control,2,VEGFA,72.0,26.83075,0.0221015206788
G,Control,2,VEGFA,96.0,26.81737,0.027543015433
G,Control,2,VIM,0.5,16.93861,17.8711443963
G,Control,2,VIM,1.0,16.75669,20.9723601968
G,Control,2,VIM,2.0,16.94016,20.3466391756
G,Control,2,VIM,3.0,16.95312,16.3676984773
G,Control,2,VIM,4.0,16.92204,19.1516088997
G,Control,2,VIM,8.0,17.27486,17.7744819166
G,Control,2,VIM,12.0,17.02261,16.4118647352
G,Control,2,VIM,24.0,17.04023,17.4382206493
G,Control,2,VIM,48.0,16.77469,19.7707524236
G,Control,2,VIM,72.0,17.0739,19.1217074386
G,Control,2,VIM,96.0,17.21753,21.3723008537
G,Control,3,ACTA2,0.5,26.12152,0.0297395157864
G,Control,3,ACTA2,1.0,26.1187,0.0290786163088
G,Control,3,ACTA2,2.0,25.73018,0.0366402833473
G,Control,3,ACTA2,3.0,25.57521,0.0369641060692
G,Control,3,ACTA2,4.0,26.14566,0.0252824048322
G,Control,3,ACTA2,8.0,25.34274,0.0684823412683
G,Control,3,ACTA2,12.0,25.69878,0.0382729326642
G,Control,3,ACTA2,24.0,25.44786,0.0491554374922
G,Control,3,ACTA2,48.0,25.2567,0.0540177359326
G,Control,3,ACTA2,72.0,24.71481,0.0920838499089
G,Control,3,ACTA2,96.0,24.59171,0.121134747461
G,Control,3,ADAMTS1,0.5,26.83004,0.018199024959
G,Control,3,ADAMTS1,1.0,26.50655,0.0222238477509
G,Control,3,ADAMTS1,2.0,26.4905,0.0216311543972
G,Control,3,ADAMTS1,3.0,26.94266,0.0143263890321
G,Control,3,ADAMTS1,4.0,27.5983,0.00923698350856
G,Control,3,ADAMTS1,8.0,27.18645,0.0190794822911
G,Control,3,ADAMTS1,12.0,26.64571,0.0198535149635
G,Control,3,ADAMTS1,24.0,27.72678,0.0101285735944
G,Control,3,ADAMTS1,48.0,27.59766,0.0106619636813
G,Control,3,ADAMTS1,72.0,27.65882,0.0119659766425
G,Control,3,ADAMTS1,96.0,27.23202,0.0194292586756
G,Control,3,ATP6AP1,0.5,24.88284,0.070180058867
G,Control,3,ATP6AP1,1.0,25.00992,0.0627118735276
G,Control,3,ATP6AP1,2.0,24.75996,0.0717834200294
G,Control,3,ATP6AP1,3.0,24.6618,0.0696216026263
G,Control,3,ATP6AP1,4.0,24.51446,0.0783174448765
G,Control,3,ATP6AP1,8.0,24.94921,0.0899586508984
G,Control,3,ATP6AP1,12.0,24.87868,0.0675719482472
G,Control,3,ATP6AP1,24.0,24.82822,0.075526923097
G,Control,3,ATP6AP1,48.0,24.77798,0.0752740801258
G,Control,3,ATP6AP1,72.0,24.78238,0.0878704542469
G,Control,3,ATP6AP1,96.0,24.97907,0.0926108263003
G,Control,3,B2M,0.5,20.15211,1.86339686097
G,Control,3,B2M,1.0,20.24922,1.70005619037
G,Control,3,B2M,2.0,20.15514,1.74667896659
G,Control,3,B2M,3.0,19.89955,1.88940087863
G,Control,3,B2M,4.0,19.89106,1.93037014434
G,Control,3,B2M,8.0,20.4924,1.97549724662
G,Control,3,B2M,12.0,19.9797,2.01607353615
G,Control,3,B2M,24.0,20.03478,2.09445490757
G,Control,3,B2M,48.0,19.83257,2.31932819667
G,Control,3,B2M,72.0,20.02885,2.37027091147
G,Control,3,B2M,96.0,20.28459,2.39795513412
G,Control,3,BGN,0.5,25.00816,0.0643411248323
G,Control,3,BGN,1.0,24.80322,0.0723723501461
G,Control,3,BGN,2.0,25.18571,0.053439283333
G,Control,3,BGN,3.0,24.75009,0.0654886560242
G,Control,3,BGN,4.0,24.45751,0.0814708351655
G,Control,3,BGN,8.0,25.08149,0.082077229012
G,Control,3,BGN,12.0,24.92846,0.0652801535952
G,Control,3,BGN,24.0,24.84662,0.0745697763144
G,Control,3,BGN,48.0,25.02705,0.0633385206951
G,Control,3,BGN,72.0,25.0442,0.0732870428284
G,Control,3,BGN,96.0,24.93954,0.0951834571776
G,Control,3,BHLHE40,0.5,28.80985,0.00461387606811
G,Control,3,BHLHE40,1.0,29.90201,0.00211195151701
G,Control,3,BHLHE40,2.0,30.44407,0.00139616432689
G,Control,3,BHLHE40,3.0,28.35223,0.00539279472386
G,Control,3,BHLHE40,4.0,29.27843,0.00288244242727
G,Control,3,BHLHE40,8.0,29.05136,0.00523808735735
G,Control,3,BHLHE40,12.0,30.23928,0.00164461802575
G,Control,3,BHLHE40,24.0,28.68981,0.00519573953216
G,Control,3,BHLHE40,48.0,29.93985,0.00210265370747
G,Control,3,BHLHE40,72.0,29.99617,0.00236774915559
G,Control,3,BHLHE40,96.0,30.03776,0.00277871707863
G,Control,3,CAV1,0.5,20.95721,1.06646377957
G,Control,3,CAV1,1.0,20.73021,1.2180661051
G,Control,3,CAV1,2.0,20.70398,1.19397652384
G,Control,3,CAV1,3.0,20.84431,0.981573927737
G,Control,3,CAV1,4.0,21.04936,0.864883372964
G,Control,3,CAV1,8.0,21.07252,1.32142618262
G,Control,3,CAV1,12.0,21.02118,0.979466640556
G,Control,3,CAV1,24.0,21.44296,0.789162782454
G,Control,3,CAV1,48.0,21.01909,1.01902326039
G,Control,3,CAV1,72.0,21.62485,0.784068693727
G,Control,3,CAV1,96.0,21.86624,0.801155761985
G,Control,3,CDKN2A,0.5,27.07315,0.0153767558362
G,Control,3,CDKN2A,1.0,26.5475,0.0216019061457
G,Control,3,CDKN2A,2.0,26.33463,0.0240991232403
G,Control,3,CDKN2A,3.0,26.59891,0.0181809177143
G,Control,3,CDKN2A,4.0,26.67514,0.0175157613375
G,Control,3,CDKN2A,8.0,27.13234,0.019808670106
G,Control,3,CDKN2A,12.0,26.58739,0.0206725226707
G,Control,3,CDKN2A,24.0,27.18125,0.0147832248187
G,Control,3,CDKN2A,48.0,26.95801,0.0166108186017
G,Control,3,CDKN2A,72.0,27.63077,0.0122009049033
G,Control,3,CDKN2A,96.0,26.72111,0.0276856972503
G,Control,3,CDKN2B,0.5,33.71,0.000154516119091
G,Control,3,CDKN2B,1.0,32.27761,0.000406965024339
G,Control,3,CDKN2B,2.0,33.22167,0.00020360836725
G,Control,3,CDKN2B,3.0,32.76401,0.000253358672572
G,Control,3,CDKN2B,4.0,33.15075,0.00019682314581
G,Control,3,CDKN2B,8.0,31.57813,0.000908948285683
G,Control,3,CDKN2B,12.0,31.70753,0.000594398568557
G,Control,3,CDKN2B,24.0,31.88062,0.000569007316633
G,Control,3,CDKN2B,48.0,33.45055,0.000184476796139
G,Control,3,CDKN2B,72.0,31.02006,0.00116443188276
G,Control,3,CDKN2B,96.0,30.89787,0.00153082455827
G,Control,3,COL1A1,0.5,22.85363,0.286461858807
G,Control,3,COL1A1,1.0,22.93057,0.265030891281
G,Control,3,COL1A1,2.0,22.97322,0.247677457224
G,Control,3,COL1A1,3.0,22.75146,0.26170598701
G,Control,3,COL1A1,4.0,22.62408,0.290348504384
G,Control,3,COL1A1,8.0,22.82007,0.393530084404
G,Control,3,COL1A1,12.0,22.53177,0.343761113864
G,Control,3,COL1A1,24.0,22.23528,0.455674272857
G,Control,3,COL1A1,48.0,21.73565,0.620123291759
G,Control,3,COL1A1,72.0,21.15261,1.08770849117
G,Control,3,COL1A1,96.0,21.0661,1.39502856762
G,Control,3,COL1A2,0.5,21.9031,0.553611174226
G,Control,3,COL1A2,1.0,21.68659,0.627728419393
G,Control,3,COL1A2,2.0,22.34751,0.382158883039
G,Control,3,COL1A2,3.0,21.63237,0.568451367904
G,Control,3,COL1A2,4.0,21.79109,0.517219118012
G,Control,3,COL1A2,8.0,21.80231,0.796808993158
G,Control,3,COL1A2,12.0,22.40169,0.376196481823
G,Control,3,COL1A2,24.0,21.7601,0.633428999942
G,Control,3,COL1A2,48.0,21.16592,0.920415371695
G,Control,3,COL1A2,72.0,21.40447,0.913471714728
G,Control,3,COL1A2,96.0,21.32855,1.16299481602
G,Control,3,COL4A1,0.5,27.17711,0.0143076938924
G,Control,3,COL4A1,1.0,27.2154,0.0135967195812
G,Control,3,COL4A1,2.0,27.43067,0.0112735404171
G,Control,3,COL4A1,3.0,26.5127,0.0193004572096
G,Control,3,COL4A1,4.0,26.92349,0.0147457959402
G,Control,3,COL4A1,8.0,27.07958,0.0205464909824
G,Control,3,COL4A1,12.0,27.32432,0.0124038196257
G,Control,3,COL4A1,24.0,26.59262,0.0222312799656
G,Control,3,COL4A1,48.0,26.3472,0.0253666529492
G,Control,3,COL4A1,72.0,27.02285,0.0185949149843
G,Control,3,COL4A1,96.0,26.23976,0.0386506012214
G,Control,3,COL5A1,0.5,31.79037,0.000584574682181
G,Control,3,COL5A1,1.0,30.06035,0.00189242577519
G,Control,3,COL5A1,2.0,30.73761,0.00113912712204
G,Control,3,COL5A1,3.0,31.68211,0.00053631522662
G,Control,3,COL5A1,4.0,31.73509,0.000525088240786
G,Control,3,COL5A1,8.0,30.20491,0.00235461326059
G,Control,3,COL5A1,12.0,31.03378,0.000948192933679
G,Control,3,COL5A1,24.0,31.09793,0.000978883522595
G,Control,3,COL5A1,48.0,29.15122,0.0036321940174
G,Control,3,COL5A1,72.0,29.78939,0.00273264158385
G,Control,3,COL5A1,96.0,29.65624,0.00361987266936
G,Control,3,CTGF,0.5,25.45399,0.0472367974939
G,Control,3,CTGF,1.0,25.05127,0.0609399628688
G,Control,3,CTGF,2.0,25.65486,0.038604008518
G,Control,3,CTGF,3.0,25.90866,0.0293360580097
G,Control,3,CTGF,4.0,26.46706,0.0202333288695
G,Control,3,CTGF,8.0,26.62024,0.0282496310453
G,Control,3,CTGF,12.0,26.85318,0.0171942293076
G,Control,3,CTGF,24.0,27.3657,0.0130090085424
G,Control,3,CTGF,48.0,27.05203,0.0155628164501
G,Control,3,CTGF,72.0,27.12505,0.0173232323939
G,Control,3,CTGF,96.0,27.07,0.0217384768091
G,Control,3,DCN,0.5,18.83652,4.63807120267
G,Control,3,DCN,1.0,19.39397,3.07552442013
G,Control,3,DCN,2.0,18.92411,4.1000584318
G,Control,3,DCN,3.0,18.60058,4.64893042269
G,Control,3,DCN,4.0,18.97663,3.63840844439
G,Control,3,DCN,8.0,18.92949,5.83659043706
G,Control,3,DCN,12.0,18.74859,4.73268290124
G,Control,3,DCN,24.0,18.68156,5.35094916868
G,Control,3,DCN,48.0,18.63052,5.33599377354
G,Control,3,DCN,72.0,18.34172,7.6326390224
G,Control,3,DCN,96.0,18.38084,8.97277768228
G,Control,3,ELN,1.0,31.6495,0.000628980290812
G,Control,3,ELN,2.0,33.86822,0.000130066267523
G,Control,3,ELN,8.0,32.30373,0.000549682372525
G,Control,3,ELN,12.0,33.06108,0.00023260476343
G,Control,3,ELN,24.0,33.50324,0.000184782381171
G,Control,3,ELN,48.0,31.68229,0.000628407048488
G,Control,3,ELN,96.0,30.95657,0.00146978888923
G,Control,3,ENG,0.5,24.59604,0.0856148560726
G,Control,3,ENG,1.0,24.27017,0.104721707514
G,Control,3,ENG,2.0,24.40332,0.09191438455
G,Control,3,ENG,3.0,24.47719,0.079125626853
G,Control,3,ENG,4.0,24.44597,0.0821251270583
G,Control,3,ENG,8.0,24.86588,0.0953076504376
G,Control,3,ENG,12.0,24.6856,0.0772483678803
G,Control,3,ENG,24.0,24.81791,0.0760685979228
G,Control,3,ENG,48.0,24.46307,0.0936359913686
G,Control,3,ENG,72.0,24.78208,0.0878887282941
G,Control,3,ENG,96.0,25.22874,0.0778939271574
G,Control,3,ETS1,0.5,27.28214,0.0133030878657
G,Control,3,ETS1,1.0,26.33456,0.025037640659
G,Control,3,ETS1,2.0,27.36434,0.0118039577346
G,Control,3,ETS1,3.0,27.48834,0.00981455678694
G,Control,3,ETS1,4.0,27.25617,0.0117090473075
G,Control,3,ETS1,8.0,27.75103,0.0129006345085
G,Control,3,ETS1,12.0,27.60047,0.0102429725502
G,Control,3,ETS1,24.0,26.84987,0.0186004949842
G,Control,3,ETS1,48.0,27.07419,0.0153255959214
G,Control,3,ETS1,72.0,26.74638,0.0225226744794
G,Control,3,ETS1,96.0,26.81895,0.0258703730155
G,Control,3,FBLN1,0.5,19.68696,2.57234646177
G,Control,3,FBLN1,1.0,19.63123,2.60913651594
G,Control,3,FBLN1,2.0,19.72802,2.34849166016
G,Control,3,FBLN1,3.0,19.75068,2.09478014292
G,Control,3,FBLN1,4.0,19.64101,2.29568947139
G,Control,3,FBLN1,8.0,19.96355,2.8502052908
G,Control,3,FBLN1,12.0,19.75978,2.34805835273
G,Control,3,FBLN1,24.0,19.60935,2.81279580533
G,Control,3,FBLN1,48.0,18.86793,4.52634635357
G,Control,3,FBLN1,72.0,18.80475,5.53718207691
G,Control,3,FBLN1,96.0,18.8538,6.46475038451
G,Control,3,FBN1,0.5,22.73601,0.310794950194
G,Control,3,FBN1,1.0,22.67086,0.317305059623
G,Control,3,FBN1,2.0,22.77423,0.284307580328
G,Control,3,FBN1,3.0,22.33046,0.350386436491
G,Control,3,FBN1,4.0,22.61798,0.29157875433
G,Control,3,FBN1,8.0,22.67199,0.436068243466
G,Control,3,FBN1,12.0,22.50455,0.350308587972
G,Control,3,FBN1,24.0,22.32746,0.427469924244
G,Control,3,FBN1,48.0,21.70175,0.634867302977
G,Control,3,FBN1,72.0,21.54994,0.825855890305
G,Control,3,FBN1,96.0,21.69021,0.905122311833
G,Control,3,FGF2,0.5,26.61938,0.0210602294988
G,Control,3,FGF2,1.0,26.93925,0.0164650697207
G,Control,3,FGF2,2.0,26.57189,0.0204446116691
G,Control,3,FGF2,3.0,26.69283,0.0170350363271
G,Control,3,FGF2,4.0,27.22254,0.0119851976214
G,Control,3,FGF2,8.0,27.09946,0.0202653069201
G,Control,3,FGF2,12.0,27.52281,0.010809459989
G,Control,3,FGF2,24.0,26.30646,0.02710860762
G,Control,3,FGF2,48.0,27.46817,0.0116631959719
G,Control,3,FGF2,72.0,26.69035,0.0234145961017
G,Control,3,FGF2,96.0,27.01009,0.0226602041051
G,Control,3,FN1,0.5,16.99871,16.5795732518
G,Control,3,FN1,1.0,16.97595,16.4367416808
G,Control,3,FN1,2.0,16.84957,17.2698598557
G,Control,3,FN1,3.0,16.74815,16.7876552238
G,Control,3,FN1,4.0,16.98001,14.5195768895
G,Control,3,FN1,8.0,17.31762,17.8394080046
G,Control,3,FN1,12.0,17.03446,15.5278723916
G,Control,3,FN1,24.0,17.23223,14.6124362353
G,Control,3,FN1,48.0,17.44034,12.1757351989
G,Control,3,FN1,72.0,17.79142,11.1771615988
G,Control,3,FN1,96.0,18.3395,9.23360915218
G,Control,3,GADD45B,0.5,26.38227,0.0248222029281
G,Control,3,GADD45B,1.0,26.22403,0.0270312573699
G,Control,3,GADD45B,2.0,26.50683,0.0213876898375
G,Control,3,GADD45B,3.0,26.14497,0.0249037849502
G,Control,3,GADD45B,4.0,26.21237,0.0241399668926
G,Control,3,GADD45B,8.0,27.20641,0.0188173311402
G,Control,3,GADD45B,12.0,26.80555,0.0177713644365
